,type,edition,subpanel_code,budget_numeric,duration_numeric,coinvestigators_numeric
2237,PRELUDIUM,5,ST5,100000,24,2
2238,PRELUDIUM,5,ST5,150000,36,3
2239,PRELUDIUM,7,NZ7,87980,24,2
2240,PRELUDIUM,5,ST5,149900,36,2
2241,PRELUDIUM,7,ST5,97500,24,2
2242,PRELUDIUM,5,ST5,149416,36,2
2243,PRELUDIUM,5,ST5,140400,36,2
2244,PRELUDIUM,5,ST5,149990,36,2
2245,PRELUDIUM,6,NZ3,100000,24,2
2246,PRELUDIUM,5,ST6,99376,24,2
2247,PRELUDIUM,7,NZ7,99680,24,3
2248,PRELUDIUM,5,ST6,149300,36,2
2249,PRELUDIUM,7,ST5,93600,24,2
2250,PRELUDIUM,9,ST5,48340,12,2
2251,PRELUDIUM,6,HS4,63630,18,2
2252,PRELUDIUM,8,NZ4,75000,18,2
2253,PRELUDIUM,7,HS4,33665,12,2
2254,PRELUDIUM,5,ST6,87360,24,2
2255,PRELUDIUM,8,NZ9,75000,18,2
2256,PRELUDIUM,5,ST6,148512,36,3
2257,PRELUDIUM,5,ST6,84850,24,2
2258,PRELUDIUM,5,ST6,147650,36,2
2259,PRELUDIUM,6,HS5,79535,24,2
2260,PRELUDIUM,5,ST7,149305,36,3
2261,PRELUDIUM,5,ST7,149890,36,2
2262,PRELUDIUM,5,ST7,149200,36,2
2263,PRELUDIUM,5,ST7,148500,36,2
2264,PRELUDIUM,9,ST2,36000,12,2
2265,PRELUDIUM,9,ST5,49990,12,2
2266,PRELUDIUM,7,HS6,92157,24,2
2267,PRELUDIUM,5,ST7,149760,36,3
2268,PRELUDIUM,5,ST7,88700,24,2
2269,PRELUDIUM,7,NZ2,100000,24,2
2270,PRELUDIUM,5,ST7,148200,36,3
2271,PRELUDIUM,5,ST7,99970,24,3
2272,PRELUDIUM,5,ST8,144750,36,2
2273,PRELUDIUM,7,ST1,75400,24,2
2274,PRELUDIUM,5,ST8,150000,36,2
2275,PRELUDIUM,7,NZ7,62370,24,2
2276,PRELUDIUM,7,ST1,68640,24,2
2277,PRELUDIUM,5,ST8,149300,36,2
2278,PRELUDIUM,5,ST8,99740,24,3
2279,PRELUDIUM,7,ST3,90800,24,2
2280,PRELUDIUM,8,HS1,57360,18,2
2281,PRELUDIUM,5,ST8,98800,24,2
2282,PRELUDIUM,6,ST5,99480,30,3
2283,PRELUDIUM,5,ST8,149500,36,3
2284,PRELUDIUM,6,HS5,48840,12,3
2285,PRELUDIUM,5,ST8,145600,36,3
2286,PRELUDIUM,5,ST8,150000,36,3
2287,PRELUDIUM,9,ST7,47000,12,2
2288,PRELUDIUM,5,ST8,98800,24,3
2289,PRELUDIUM,5,ST8,149994,36,3
2290,PRELUDIUM,6,NZ6,100000,24,3
2291,PRELUDIUM,5,ST8,99700,24,3
2292,PRELUDIUM,7,ST2,99320,24,3
2293,PRELUDIUM,5,ST8,150000,36,3
2294,PRELUDIUM,7,ST6,74880,18,2
2295,PRELUDIUM,5,ST8,149682,36,3
2296,PRELUDIUM,9,ST5,50000,12,2
2297,PRELUDIUM,7,ST5,99600,24,2
2298,PRELUDIUM,5,ST9,59480,24,2
2299,PRELUDIUM,6,NZ7,98800,24,2
2300,PRELUDIUM,7,HS3,44265,24,2
2301,PRELUDIUM,7,HS1,68400,24,2
2302,PRELUDIUM,7,HS3,53820,24,2
2303,PRELUDIUM,7,ST1,87135,24,2
2304,PRELUDIUM,7,HS4,78880,24,3
2305,PRELUDIUM,6,HS4,39960,24,2
2306,PRELUDIUM,6,ST2,85800,24,2
2307,PRELUDIUM,7,HS6,100000,24,2
2308,PRELUDIUM,6,ST5,147320,36,2
2309,PRELUDIUM,8,ST5,98520,24,2
2310,PRELUDIUM,8,ST7,99600,24,2
2311,PRELUDIUM,6,ST5,149960,36,2
2312,PRELUDIUM,7,NZ2,70434,24,2
2313,PRELUDIUM,6,NZ7,99970,24,3
2314,PRELUDIUM,8,ST7,99980,24,2
2315,PRELUDIUM,8,ST7,92729,24,3
2316,PRELUDIUM,6,ST5,149980,36,2
2317,PRELUDIUM,9,ST5,49999,12,2
2318,PRELUDIUM,6,ST6,122486,36,2
2319,PRELUDIUM,8,ST5,98200,24,2
2320,PRELUDIUM,6,HS2,79321,24,2
2321,PRELUDIUM,6,ST6,78000,30,2
2322,PRELUDIUM,6,HS3,150000,36,2
2323,PRELUDIUM,8,HS2,67144,24,2
2324,PRELUDIUM,8,ST1,58450,24,2
2325,PRELUDIUM,8,ST1,63800,24,2
2326,PRELUDIUM,7,ST5,117000,30,2
2327,PRELUDIUM,7,ST1,97370,30,2
2328,PRELUDIUM,8,HS2,90180,24,2
2329,PRELUDIUM,6,NZ7,99250,24,2
2330,PRELUDIUM,6,ST5,148720,36,3
2331,PRELUDIUM,6,HS5,93600,24,2
2332,PRELUDIUM,6,ST7,149890,36,2
2333,PRELUDIUM,6,HS3,148772,36,2
2334,PRELUDIUM,8,ST5,98890,24,2
2335,PRELUDIUM,7,ST1,74500,30,2
2336,PRELUDIUM,6,ST6,149890,36,2
2337,PRELUDIUM,8,ST5,99200,24,2
2338,PRELUDIUM,6,NZ8,149996,36,3
2339,PRELUDIUM,6,ST6,149000,36,2
2340,PRELUDIUM,8,ST7,99080,24,2
2341,PRELUDIUM,8,HS2,73669,24,2
2342,PRELUDIUM,6,NZ2,149992,36,2
2343,PRELUDIUM,6,HS2,138920,36,2
2344,PRELUDIUM,6,HS6,149740,36,2
2345,PRELUDIUM,7,HS2,99442,24,2
2346,PRELUDIUM,6,ST5,149980,36,2
2347,PRELUDIUM,8,ST7,99800,24,2
2348,PRELUDIUM,8,HS5,54660,24,2
2349,PRELUDIUM,6,ST5,150000,36,2
2350,PRELUDIUM,8,HS5,96048,24,2
2351,PRELUDIUM,6,ST6,121200,36,2
2352,PRELUDIUM,6,HS4,74993,18,2
2353,PRELUDIUM,6,HS4,75760,24,2
2354,PRELUDIUM,6,ST7,149988,36,2
2355,PRELUDIUM,6,HS2,121024,36,2
2356,PRELUDIUM,8,ST5,98560,24,2
2357,PRELUDIUM,8,ST7,100000,24,2
2358,PRELUDIUM,8,ST8,99920,24,2
2359,PRELUDIUM,6,ST5,146250,36,2
2360,PRELUDIUM,6,HS6,150000,36,2
2361,PRELUDIUM,7,HS3,97972,24,2
2362,PRELUDIUM,7,HS6,99940,24,2
2363,PRELUDIUM,8,HS2,65160,18,2
2364,PRELUDIUM,7,ST1,81900,32,2
2365,PRELUDIUM,6,HS2,73364,20,3
2366,PRELUDIUM,6,HS3,125000,30,2
2367,PRELUDIUM,7,HS6,92183,24,3
2368,PRELUDIUM,8,ST5,100000,24,2
2369,PRELUDIUM,7,HS4,92920,26,3
2370,PRELUDIUM,8,HS3,84100,24,2
2371,PRELUDIUM,9,HS6,62844,24,2
2372,PRELUDIUM,7,HS3,94540,36,2
2373,PRELUDIUM,9,ST5,99000,24,2
2374,PRELUDIUM,7,HS3,95388,24,3
2375,PRELUDIUM,7,HS2,145419,36,2
2376,PRELUDIUM,6,ST9,149590,36,2
2377,PRELUDIUM,6,ST5,149540,36,2
2378,PRELUDIUM,6,HS5,91840,24,2
2379,PRELUDIUM,9,ST7,96600,24,3
2380,PRELUDIUM,9,ST5,99994,24,2
2381,PRELUDIUM,6,HS3,148880,36,3
2382,PRELUDIUM,7,ST7,143650,36,2
2383,PRELUDIUM,9,ST7,93800,24,3
2384,PRELUDIUM,7,NZ7,100000,24,2
2385,PRELUDIUM,7,HS2,75920,24,2
2386,PRELUDIUM,7,ST5,150000,36,2
2387,PRELUDIUM,7,HS2,130788,36,2
2388,PRELUDIUM,9,ST5,99800,24,2
2389,PRELUDIUM,7,HS3,149747,36,2
2390,PRELUDIUM,9,ST5,99400,24,2
2391,PRELUDIUM,7,HS3,98800,24,2
2392,PRELUDIUM,9,ST7,99440,24,2
2393,PRELUDIUM,6,HS3,68376,24,2
2394,PRELUDIUM,6,HS3,124644,30,2
2395,PRELUDIUM,9,HS2,67200,36,2
2396,PRELUDIUM,9,HS5,60494,24,2
2397,PRELUDIUM,6,HS2,78330,36,2
2398,PRELUDIUM,9,HS3,148353,36,2
2399,PRELUDIUM,8,HS5,83640,24,2
2400,PRELUDIUM,9,HS6,121800,36,3
2401,PRELUDIUM,9,NZ8,147600,36,2
2402,PRELUDIUM,9,HS2,122480,36,2
2403,PRELUDIUM,9,ST10,148276,36,2
2404,PRELUDIUM,9,ST8,141180,36,2
2405,PRELUDIUM,9,ST8,150000,36,2
2406,PRELUDIUM,9,NZ5,99600,24,3
2407,PRELUDIUM,9,ST8,141100,36,2
2408,PRELUDIUM,9,ST10,150000,36,2
2409,PRELUDIUM,9,NZ2,149984,36,2
2410,PRELUDIUM,9,NZ5,149280,36,2
2411,PRELUDIUM,9,ST10,130760,36,2
2412,PRELUDIUM,9,ST2,92200,36,2
2413,PRELUDIUM,9,HS6,148369,36,2
2414,PRELUDIUM,9,NZ4,147000,36,2
2415,PRELUDIUM,9,NZ3,150000,36,3
2416,PRELUDIUM,9,NZ7,98400,24,2
2417,PRELUDIUM,9,ST6,133600,36,2
2418,PRELUDIUM,8,HS4,98360,24,2
2419,PRELUDIUM,9,NZ4,145200,36,2
2420,PRELUDIUM,9,NZ6,150000,36,2
2421,PRELUDIUM,9,NZ3,145892,36,2
2422,PRELUDIUM,9,NZ9,149800,36,2
2423,PRELUDIUM,9,ST1,85760,36,2
2424,PRELUDIUM,9,NZ9,149700,36,2
2425,PRELUDIUM,9,NZ7,150000,36,2
2426,PRELUDIUM,9,ST7,150000,36,2
2427,PRELUDIUM,8,NZ7,149640,36,2
2428,PRELUDIUM,9,ST7,127840,36,2
2429,PRELUDIUM,9,NZ9,149420,36,3
2430,PRELUDIUM,6,ST10,99950,24,2
2431,PRELUDIUM,9,NZ4,150000,36,3
2432,PRELUDIUM,9,HS3,131400,36,2
2433,PRELUDIUM,6,HS3,148270,36,2
2434,PRELUDIUM,9,NZ6,148800,36,2
2435,PRELUDIUM,9,NZ2,149200,36,2
2436,PRELUDIUM,9,HS4,99860,24,2
2437,PRELUDIUM,9,ST8,127420,36,2
2438,PRELUDIUM,9,ST2,106800,36,2
2439,PRELUDIUM,9,HS3,100000,24,2
2440,PRELUDIUM,8,ST10,88560,36,3
2441,PRELUDIUM,6,HS1,45402,24,2
2442,PRELUDIUM,6,HS1,57600,24,2
2443,PRELUDIUM,6,HS1,50400,24,2
2444,PRELUDIUM,6,HS1,96980,36,2
2445,PRELUDIUM,6,HS1,39000,12,3
2446,PRELUDIUM,6,HS2,65520,24,2
2447,PRELUDIUM,6,HS2,67340,24,2
2448,PRELUDIUM,6,HS3,87464,24,2
2449,PRELUDIUM,6,HS3,125040,36,2
2450,PRELUDIUM,6,HS3,144000,36,2
2451,PRELUDIUM,9,ST10,150000,36,2
2452,PRELUDIUM,9,ST5,95400,24,2
2453,PRELUDIUM,9,NZ7,149800,36,2
2454,PRELUDIUM,9,ST2,86500,24,2
2455,PRELUDIUM,6,HS4,88945,24,3
2456,PRELUDIUM,6,HS4,136247,36,2
2457,PRELUDIUM,6,HS4,105700,30,2
2458,PRELUDIUM,6,HS4,115500,30,2
2459,PRELUDIUM,6,HS5,78470,26,2
2460,PRELUDIUM,6,HS5,76839,24,2
2461,PRELUDIUM,6,HS5,102775,36,3
2462,PRELUDIUM,9,NZ4,124628,36,3
2463,PRELUDIUM,6,HS5,93340,24,2
2464,PRELUDIUM,6,HS5,71890,24,2
2465,PRELUDIUM,6,HS5,73840,24,2
2466,PRELUDIUM,6,HS6,89960,36,2
2467,PRELUDIUM,6,HS6,79560,24,2
2468,PRELUDIUM,6,HS6,80332,24,3
2469,PRELUDIUM,6,HS6,89040,24,3
2470,PRELUDIUM,6,HS6,99240,24,3
2471,PRELUDIUM,6,HS6,98400,24,2
2472,PRELUDIUM,6,HS6,76208,27,2
2473,PRELUDIUM,9,HS3,149900,36,2
2474,PRELUDIUM,6,HS6,99940,24,2
2475,PRELUDIUM,9,HS5,92531,36,2
2476,PRELUDIUM,6,HS6,99677,30,2
2477,PRELUDIUM,9,NZ6,149984,36,3
2478,PRELUDIUM,6,NZ1,148960,36,2
2479,PRELUDIUM,6,NZ1,149995,36,2
2480,PRELUDIUM,6,NZ1,99970,24,3
2481,PRELUDIUM,6,NZ1,94640,24,2
2482,PRELUDIUM,9,HS4,87574,36,2
2483,PRELUDIUM,6,NZ1,99940,24,2
2484,PRELUDIUM,6,NZ1,49900,12,2
2485,PRELUDIUM,9,NZ3,143276,36,3
2486,PRELUDIUM,6,NZ1,149510,36,2
2487,PRELUDIUM,9,HS3,83740,36,2
2488,PRELUDIUM,6,NZ2,76700,24,2
2489,PRELUDIUM,6,NZ2,149994,36,2
2490,PRELUDIUM,6,NZ2,149950,36,2
2491,PRELUDIUM,6,NZ2,149500,36,2
2492,PRELUDIUM,6,NZ3,149999,36,2
2493,PRELUDIUM,9,NZ1,150000,36,2
2494,PRELUDIUM,6,NZ3,99970,24,2
2495,PRELUDIUM,6,NZ4,149734,36,3
2496,PRELUDIUM,6,NZ4,149955,36,3
2497,PRELUDIUM,6,NZ4,149565,36,3
2498,PRELUDIUM,6,NZ4,45500,12,3
2499,PRELUDIUM,6,NZ4,150000,36,2
2500,PRELUDIUM,6,NZ4,98640,24,2
2501,PRELUDIUM,6,NZ4,149292,36,3
2502,PRELUDIUM,6,NZ4,99554,24,2
2503,PRELUDIUM,6,NZ4,93720,24,2
2504,PRELUDIUM,8,NZ3,148800,36,2
2505,PRELUDIUM,6,NZ4,99970,24,2
2506,PRELUDIUM,9,NZ9,148320,36,3
2507,PRELUDIUM,6,NZ5,98800,24,3
2508,PRELUDIUM,9,NZ7,150000,36,2
2509,PRELUDIUM,6,NZ5,141800,36,2
2510,PRELUDIUM,6,NZ5,145587,36,3
2511,PRELUDIUM,6,NZ5,149471,36,3
2512,PRELUDIUM,6,NZ5,147160,36,2
2513,PRELUDIUM,9,HS3,145638,36,3
2514,PRELUDIUM,6,NZ5,149942,36,2
2515,PRELUDIUM,6,NZ5,149539,36,2
2516,PRELUDIUM,6,NZ5,145415,36,3
2517,PRELUDIUM,6,NZ5,149999,36,3
2518,PRELUDIUM,6,NZ5,96850,30,3
2519,PRELUDIUM,6,NZ6,149997,36,3
2520,PRELUDIUM,6,NZ6,149950,36,3
2521,PRELUDIUM,6,NZ6,149300,36,3
2522,PRELUDIUM,6,NZ6,117590,30,3
2523,PRELUDIUM,9,HS5,58647,24,2
2524,PRELUDIUM,6,NZ6,100000,24,3
2525,PRELUDIUM,6,NZ6,149285,36,2
2526,PRELUDIUM,6,NZ7,99983,24,3
2527,PRELUDIUM,9,HS2,86520,36,2
2528,PRELUDIUM,6,NZ7,150000,36,2
2529,PRELUDIUM,6,NZ7,149500,36,3
2530,PRELUDIUM,9,NZ9,149992,36,2
2531,PRELUDIUM,6,NZ7,97680,36,2
2532,PRELUDIUM,6,NZ7,149071,36,3
2533,PRELUDIUM,6,NZ7,100000,24,2
2534,PRELUDIUM,6,NZ7,135992,36,2
2535,PRELUDIUM,6,NZ7,149240,36,2
2536,PRELUDIUM,6,ST7,150000,36,3
2537,PRELUDIUM,6,NZ7,150000,36,3
2538,PRELUDIUM,6,NZ7,139880,36,2
2539,PRELUDIUM,9,NZ1,150000,36,2
2540,PRELUDIUM,6,NZ7,135187,36,3
2541,PRELUDIUM,6,NZ8,149958,36,3
2542,PRELUDIUM,6,NZ8,149955,36,3
2543,PRELUDIUM,6,NZ8,149500,36,2
2544,PRELUDIUM,6,NZ8,149330,36,3
2545,PRELUDIUM,6,NZ9,149760,36,2
2546,PRELUDIUM,6,NZ9,149955,36,3
2547,PRELUDIUM,8,HS2,134780,36,2
2548,PRELUDIUM,6,NZ9,150000,36,2
2549,PRELUDIUM,6,NZ9,148760,36,2
2550,PRELUDIUM,6,NZ9,150000,36,2
2551,PRELUDIUM,6,NZ9,49910,12,3
2552,PRELUDIUM,8,HS3,149976,36,2
2553,PRELUDIUM,6,NZ9,150000,36,3
2554,PRELUDIUM,6,NZ9,145439,36,3
2555,PRELUDIUM,8,ST8,149880,36,3
2556,PRELUDIUM,6,NZ9,89700,24,2
2557,PRELUDIUM,9,NZ2,149800,36,2
2558,PRELUDIUM,6,NZ9,148923,36,3
2559,PRELUDIUM,6,NZ9,49790,12,2
2560,PRELUDIUM,6,NZ9,94245,24,3
2561,PRELUDIUM,6,ST1,77970,24,2
2562,PRELUDIUM,6,ST1,86750,30,2
2563,PRELUDIUM,6,ST10,99720,24,2
2564,PRELUDIUM,6,ST10,101625,30,2
2565,PRELUDIUM,8,HS3,149980,36,2
2566,PRELUDIUM,6,ST10,139874,36,2
2567,PRELUDIUM,6,ST10,146270,36,2
2568,PRELUDIUM,6,ST10,149600,36,3
2569,PRELUDIUM,6,ST10,99800,24,3
2570,PRELUDIUM,6,ST10,149700,36,3
2571,PRELUDIUM,8,HS3,111256,34,2
2572,PRELUDIUM,6,ST2,75000,24,2
2573,PRELUDIUM,8,NZ9,135756,36,2
2574,PRELUDIUM,6,ST3,149850,36,3
2575,PRELUDIUM,6,ST3,149370,36,3
2576,PRELUDIUM,6,ST3,150000,36,3
2577,PRELUDIUM,7,HS3,122760,36,2
2578,PRELUDIUM,6,ST4,149977,36,2
2579,PRELUDIUM,8,HS2,79200,30,2
2580,PRELUDIUM,7,ST5,149768,36,2
2581,PRELUDIUM,9,NZ7,149910,36,3
2582,PRELUDIUM,6,ST4,149500,36,2
2583,PRELUDIUM,6,ST4,149900,36,2
2584,PRELUDIUM,6,ST4,147310,36,3
2585,PRELUDIUM,9,HS6,100544,36,2
2586,PRELUDIUM,9,ST8,149400,36,2
2587,PRELUDIUM,6,ST5,50000,12,2
2588,PRELUDIUM,6,ST5,100000,24,2
2589,PRELUDIUM,9,ST5,150000,36,2
2590,PRELUDIUM,8,NZ5,150000,36,2
2591,PRELUDIUM,6,ST5,149750,36,2
2592,PRELUDIUM,9,ST4,148400,36,2
2593,PRELUDIUM,9,NZ3,148800,36,2
2594,PRELUDIUM,7,NZ8,99701,24,2
2595,PRELUDIUM,9,HS1,129840,36,2
2596,PRELUDIUM,6,ST5,149020,36,2
2597,PRELUDIUM,6,ST5,74990,18,2
2598,PRELUDIUM,8,NZ8,119280,31,2
2599,PRELUDIUM,6,ST6,48960,12,2
2600,PRELUDIUM,8,NZ7,149640,36,2
2601,PRELUDIUM,6,ST6,99750,24,2
2602,PRELUDIUM,6,ST7,98500,24,2
2603,PRELUDIUM,6,ST7,62460,15,2
2604,PRELUDIUM,6,ST7,149723,36,3
2605,PRELUDIUM,9,NZ8,150000,36,2
2606,PRELUDIUM,6,ST8,123750,30,2
2607,PRELUDIUM,6,ST8,99970,24,3
2608,PRELUDIUM,8,NZ7,99980,24,2
2609,PRELUDIUM,8,NZ4,96216,24,2
2610,PRELUDIUM,6,ST8,98982,24,2
2611,PRELUDIUM,6,ST8,149620,36,2
2612,PRELUDIUM,6,ST8,149112,36,2
2613,PRELUDIUM,6,ST8,99000,24,2
2614,PRELUDIUM,9,HS3,132362,36,2
2615,PRELUDIUM,6,ST8,149750,36,2
2616,PRELUDIUM,9,NZ5,150000,36,2
2617,PRELUDIUM,6,ST8,149180,36,2
2618,PRELUDIUM,9,NZ8,147458,36,2
2619,PRELUDIUM,6,ST8,129732,36,3
2620,PRELUDIUM,6,ST8,147840,36,2
2621,PRELUDIUM,6,ST8,149720,36,2
2622,PRELUDIUM,6,ST8,97760,24,2
2623,PRELUDIUM,9,NZ9,132800,36,2
2624,PRELUDIUM,7,NZ4,149940,36,3
2625,PRELUDIUM,9,ST8,147400,36,2
2626,PRELUDIUM,7,ST9,96780,24,2
2627,PRELUDIUM,7,HS5,70686,24,2
2628,PRELUDIUM,9,NZ5,150000,36,3
2629,PRELUDIUM,9,HS4,93132,24,3
2630,PRELUDIUM,9,NZ9,150000,36,2
2631,PRELUDIUM,9,ST8,92000,36,2
2632,PRELUDIUM,8,NZ5,150000,36,2
2633,PRELUDIUM,9,ST10,150000,36,3
2634,PRELUDIUM,9,NZ3,150000,36,2
2635,PRELUDIUM,7,HS4,98111,24,2
2636,PRELUDIUM,8,ST5,133600,36,2
2637,PRELUDIUM,8,ST9,142918,36,2
2638,PRELUDIUM,9,HS6,145071,36,2
2639,PRELUDIUM,8,HS5,93600,24,3
2640,PRELUDIUM,9,HS3,145852,36,2
2641,PRELUDIUM,9,ST8,89300,36,3
2642,PRELUDIUM,7,ST5,150000,36,3
2643,PRELUDIUM,8,HS3,146320,36,2
2644,PRELUDIUM,9,HS5,100440,36,2
2645,PRELUDIUM,9,ST7,94584,36,3
2646,PRELUDIUM,9,NZ7,150000,36,2
2647,PRELUDIUM,9,NZ6,100000,24,3
2648,PRELUDIUM,9,NZ5,150000,36,3
2649,PRELUDIUM,9,HS4,97442,24,2
2650,PRELUDIUM,9,HS6,99860,24,2
2651,PRELUDIUM,7,HS1,115275,36,2
2652,PRELUDIUM,9,NZ9,150000,36,3
2653,PRELUDIUM,8,ST5,149920,36,2
2654,PRELUDIUM,9,NZ7,149960,36,2
2655,PRELUDIUM,9,NZ6,150000,36,3
2656,PRELUDIUM,8,NZ7,149999,36,3
2657,PRELUDIUM,8,NZ7,146600,36,2
2658,PRELUDIUM,9,HS4,87800,24,3
2659,PRELUDIUM,9,NZ3,150000,36,3
2660,PRELUDIUM,9,HS5,45357,12,2
2661,PRELUDIUM,8,ST10,145960,36,2
2662,PRELUDIUM,8,HS1,93600,36,2
2663,PRELUDIUM,9,NZ2,150000,36,2
2664,PRELUDIUM,9,ST7,113560,36,3
2665,PRELUDIUM,9,ST5,150000,36,2
2666,PRELUDIUM,9,ST8,138800,36,2
2667,PRELUDIUM,7,HS5,121084,36,2
2668,PRELUDIUM,7,HS4,89850,24,2
2669,PRELUDIUM,9,NZ5,150000,36,3
2670,PRELUDIUM,9,ST4,149040,36,3
2671,PRELUDIUM,9,NZ3,150000,36,3
2672,PRELUDIUM,8,HS3,66479,24,2
2673,PRELUDIUM,9,HS3,53297,24,2
2674,PRELUDIUM,9,NZ3,150000,36,3
2675,PRELUDIUM,9,HS6,62509,24,2
2676,PRELUDIUM,9,NZ4,149400,36,3
2677,PRELUDIUM,7,NZ4,149760,36,2
2678,PRELUDIUM,8,NZ5,116880,36,3
2679,PRELUDIUM,9,HS6,149860,36,2
2680,PRELUDIUM,9,NZ7,149784,36,3
2681,PRELUDIUM,9,NZ9,150000,36,2
2682,PRELUDIUM,9,NZ4,150000,36,3
2683,PRELUDIUM,9,NZ8,129200,36,3
2684,PRELUDIUM,9,NZ9,149998,36,3
2685,PRELUDIUM,7,HS1,99955,24,2
2686,PRELUDIUM,7,HS1,45600,12,2
2687,PRELUDIUM,7,HS1,62517,24,2
2688,PRELUDIUM,7,HS1,82800,30,2
2689,PRELUDIUM,7,HS2,111078,36,2
2690,PRELUDIUM,7,HS2,150000,36,2
2691,PRELUDIUM,7,HS2,83143,36,2
2692,PRELUDIUM,7,HS2,45240,22,2
2693,PRELUDIUM,7,HS2,150000,36,2
2694,PRELUDIUM,7,HS3,98922,24,3
2695,PRELUDIUM,7,HS3,149890,36,3
2696,PRELUDIUM,7,HS3,102700,36,3
2697,PRELUDIUM,7,HS3,149500,36,2
2698,PRELUDIUM,7,HS3,79212,24,3
2699,PRELUDIUM,7,HS3,149805,36,3
2700,PRELUDIUM,7,HS4,63240,24,2
2701,PRELUDIUM,7,HS4,57850,24,2
2702,PRELUDIUM,7,HS4,149000,36,2
2703,PRELUDIUM,7,HS4,113200,30,2
2704,PRELUDIUM,7,HS4,106730,36,2
2705,PRELUDIUM,7,HS4,58335,24,2
2706,PRELUDIUM,7,HS4,88260,24,2
2707,PRELUDIUM,7,HS4,149280,36,2
2708,PRELUDIUM,7,HS4,48050,24,2
2709,PRELUDIUM,7,HS5,70200,24,2
2710,PRELUDIUM,7,HS5,99034,24,2
2711,PRELUDIUM,7,HS5,84110,24,2
2712,PRELUDIUM,7,HS5,138086,36,2
2713,PRELUDIUM,7,HS5,37700,21,2
2714,PRELUDIUM,7,HS5,76897,24,2
2715,PRELUDIUM,7,HS6,62160,30,2
2716,PRELUDIUM,7,HS6,149739,36,2
2717,PRELUDIUM,7,HS6,99450,24,2
2718,PRELUDIUM,7,HS6,99750,24,2
2719,PRELUDIUM,7,HS6,98090,24,3
2720,PRELUDIUM,7,HS6,150000,36,3
2721,PRELUDIUM,7,HS6,140560,36,3
2722,PRELUDIUM,7,HS6,149994,36,2
2723,PRELUDIUM,7,NZ1,149890,36,2
2724,PRELUDIUM,7,NZ1,100000,24,3
2725,PRELUDIUM,7,NZ1,124930,30,2
2726,PRELUDIUM,7,NZ1,149955,36,2
2727,PRELUDIUM,7,NZ1,99996,24,2
2728,PRELUDIUM,7,NZ2,149994,36,2
2729,PRELUDIUM,7,NZ2,149890,36,2
2730,PRELUDIUM,7,NZ2,149500,36,2
2731,PRELUDIUM,7,NZ3,148130,36,2
2732,PRELUDIUM,7,NZ3,149890,36,2
2733,PRELUDIUM,7,NZ3,148200,36,2
2734,PRELUDIUM,7,NZ3,148716,36,2
2735,PRELUDIUM,7,NZ3,73320,18,2
2736,PRELUDIUM,7,NZ4,149500,36,2
2737,PRELUDIUM,7,NZ4,148700,36,2
2738,PRELUDIUM,7,NZ4,100000,24,2
2739,PRELUDIUM,7,NZ4,150000,36,3
2740,PRELUDIUM,7,NZ5,149045,36,2
2741,PRELUDIUM,7,NZ5,137825,36,2
2742,PRELUDIUM,7,NZ5,113600,36,3
2743,PRELUDIUM,7,NZ5,49205,12,3
2744,PRELUDIUM,7,NZ5,149501,36,3
2745,PRELUDIUM,7,NZ5,149750,36,2
2746,PRELUDIUM,7,NZ5,99590,24,2
2747,PRELUDIUM,7,NZ5,99320,24,3
2748,PRELUDIUM,7,NZ5,149499,36,3
2749,PRELUDIUM,7,NZ6,149890,36,2
2750,PRELUDIUM,7,NZ6,149968,36,3
2751,PRELUDIUM,7,NZ6,150000,36,2
2752,PRELUDIUM,7,NZ6,150000,36,3
2753,PRELUDIUM,7,NZ7,98904,24,2
2754,PRELUDIUM,7,NZ7,99990,24,3
2755,PRELUDIUM,7,NZ7,99997,24,2
2756,PRELUDIUM,7,NZ7,149786,36,3
2757,PRELUDIUM,7,NZ7,149910,36,3
2758,PRELUDIUM,7,NZ7,91620,24,2
2759,PRELUDIUM,7,NZ7,149760,36,2
2760,PRELUDIUM,7,NZ7,149996,36,2
2761,PRELUDIUM,7,NZ8,149826,36,3
2762,PRELUDIUM,7,NZ8,124350,30,3
2763,PRELUDIUM,7,NZ8,99095,24,3
2764,PRELUDIUM,7,NZ8,124930,30,3
2765,PRELUDIUM,7,NZ8,150000,36,3
2766,PRELUDIUM,7,NZ8,149981,36,2
2767,PRELUDIUM,7,NZ8,149305,36,2
2768,PRELUDIUM,7,NZ9,98540,24,2
2769,PRELUDIUM,7,NZ9,150000,36,3
2770,PRELUDIUM,7,NZ9,149500,36,2
2771,PRELUDIUM,7,NZ9,149460,36,2
2772,PRELUDIUM,7,NZ9,149760,36,2
2773,PRELUDIUM,7,NZ9,99780,24,2
2774,PRELUDIUM,7,NZ9,149500,36,2
2775,PRELUDIUM,7,NZ9,98540,24,3
2776,PRELUDIUM,7,NZ9,100000,24,2
2777,PRELUDIUM,7,NZ9,149500,36,2
2778,PRELUDIUM,7,NZ9,99900,24,2
2779,PRELUDIUM,7,NZ9,100000,24,2
2780,PRELUDIUM,7,NZ9,150000,36,2
2781,PRELUDIUM,7,NZ9,96150,24,3
2782,PRELUDIUM,7,ST1,63760,24,2
2783,PRELUDIUM,7,ST1,62460,24,2
2784,PRELUDIUM,7,ST10,139355,36,3
2785,PRELUDIUM,7,ST10,99133,24,2
2786,PRELUDIUM,7,ST10,97116,24,3
