Id,Descriptors
2013/09/N/HS4/03742,ST6_7
2013/11/N/HS1/04797,HS1_1
2013/11/N/HS1/04797,HS1_11
2013/11/N/HS1/04797,HS2_1
2013/09/N/HS3/02852,HS5_7
2013/09/N/HS3/02852,HS3_2
2013/11/N/HS4/03627,HS4_13
2013/11/N/HS4/03627,HS4_5
2013/11/N/HS4/03627,HS6_21
2013/09/N/HS2/02259,HS2_3
2013/09/N/HS2/02259,HS1_11
2013/09/N/HS2/02259,HS2_1
2013/09/N/HS2/02344,HS2_11
2013/09/N/HS3/01001,HS3_5
2013/09/N/HS3/01001,HS3_8
2013/09/N/HS3/01001,HS3_13
2013/09/N/HS3/01129,HS3_1
2013/09/N/HS3/01161,HS3_3
2013/09/N/HS3/01161,HS3_2
2013/09/N/HS3/01161,HS5_6
2013/09/N/HS3/02014,HS3_11
2013/09/N/HS3/02226,HS3_11
2013/09/N/HS3/02839,HS3_8
2013/11/N/HS2/03511,HS2_1
2013/11/N/HS2/03511,HS2_2
2013/11/N/HS2/03511,HS2_11
2013/09/N/HS4/03699,HS4_1
2013/09/N/HS4/03815,HS4_6
2013/09/N/HS5/00522,HS5_2
2013/09/N/HS5/00522,HS5_1
2013/09/N/HS5/04269,HS5_7
2013/09/N/HS5/04477,HS5_5
2013/09/N/HS6/02607,HS6_14
2013/09/N/HS6/02607,HS6_17
2013/09/N/HS6/02607,HS6_19
2013/11/N/HS4/02891,HS4_7
2013/11/N/HS4/02891,HS4_3
2013/11/N/HS4/02891,HS6_6
2013/11/N/HS3/04848,HS3_5
2013/11/N/HS3/04848,HS3_2
2013/11/N/HS3/04848,HS2_8
2014/13/N/HS5/03528,HS5_6
2014/13/N/HS5/03528,HS5_7
2014/13/N/HS5/03528,HS3_3
2014/13/N/HS1/00840,HS1_6
2013/11/N/HS2/03523,HS2_1
2013/11/N/HS2/03523,HS2_2
2014/15/N/HS5/01218,HS5_5
2014/15/N/HS5/01218,HS5_2
2013/11/N/HS3/04889,HS3_8
2014/13/N/HS6/02728,HS6_1
2014/13/N/HS3/04620,HS3_8
2014/13/N/HS2/02872,HS2_6
2013/11/N/HS3/04781,HS3_11
2013/11/N/HS3/04781,HS3_12
2015/17/N/HS2/03275,HS2_14
2015/17/N/HS2/03275,HS3_5
2015/17/N/HS6/00713,HS6_5
2015/17/N/HS6/00713,HS6_3
2014/15/N/HS4/01326,HS4_7
2014/15/N/HS4/01326,HS4_8
2015/17/N/HS3/02860,HS1_9
2015/17/N/HS3/02860,NZ5_1
2015/17/N/HS3/02860,HS3_2
2013/11/N/HS1/04822,HS1_4
2013/11/N/HS1/04822,HS1_7
2013/11/N/HS5/04217,HS5_1
2013/11/N/HS5/04217,HS5_5
2013/11/N/HS5/04217,HS5_11
2013/11/N/HS5/04235,HS5_4
2013/11/N/HS6/01259,HS6_14
2013/11/N/HS6/01259,HS6_16
2015/17/N/HS3/02865,HS3_8
2015/17/N/HS3/02865,NZ8_9
2015/17/N/HS3/02865,NZ8_14
2015/17/N/HS5/00403,HS5_9
2015/17/N/HS5/00403,HS5_5
2015/17/N/HS5/00403,HS5_2
2014/15/N/HS3/01144,HS3_8
2015/17/N/HS3/00078,HS3_11
2015/17/N/HS6/00694,HS6_20
2015/17/N/HS6/00694,HS6_14
2015/17/N/HS6/00694,HS2_14
2015/17/N/HS5/00733,HS5_1
2015/17/N/HS5/00733,HS1_5
2015/17/N/HS5/00733,HS5_6
2014/13/N/HS1/02054,HS1_14
2014/13/N/HS2/02829,HS2_8
2014/13/N/HS2/02829,HS3_5
2014/13/N/HS2/03118,HS2_9
2014/13/N/HS2/03118,HS2_10
2014/13/N/HS4/02999,HS4_3
2014/13/N/HS5/01208,HS5_10
2014/13/N/HS5/01208,HS5_2
2014/13/N/HS6/03079,HS6_2
2014/13/N/HS6/03079,HS6_1
2014/15/N/HS2/03865,HS2_6
2014/15/N/HS2/03865,HS2_7
2014/15/N/HS2/03865,HS2_11
2014/15/N/HS2/04049,HS2_11
2014/15/N/HS3/01694,HS3_11
2014/15/N/HS3/01719,HS3_8
2014/15/N/HS4/01343,HS4_13
2014/15/N/HS4/01343,HS4_14
2014/15/N/HS4/01413,HS4_8
2014/15/N/HS4/01413,HS4_15
2014/15/N/HS5/01926,HS5_3
2014/15/N/HS5/01926,HS5_5
2014/15/N/HS6/04116,HS6_2
2014/15/N/HS6/04160,HS6_1
2015/17/N/HS5/00434,HS5_1
2015/17/N/HS5/00436,HS5_2
2015/17/N/HS5/00436,HS5_7
2015/17/N/HS6/01167,HS6_13
2015/17/N/HS6/01167,HS6_14
2015/17/N/HS6/01167,HS6_19
2015/17/N/HS6/01176,HS6_14
2015/17/N/HS6/01176,HS6_19
2015/17/N/HS6/01176,HS6_13
2015/17/N/HS6/03020,HS6_3
2015/17/N/HS6/03020,HS6_5
2015/19/N/HS1/02401,HS1_4
2015/19/N/HS1/02401,HS1_2
2015/19/N/HS1/02401,HS1_3
2015/19/N/HS2/03417,HS2_3
2015/19/N/HS2/03417,HS3_11
2015/19/N/HS2/03483,HS2_2
2015/19/N/HS2/03483,HS2_14
2015/19/N/HS2/03483,HS2_8
2015/19/N/HS3/00493,HS3_1
2015/19/N/HS3/00909,HS3_2
2015/19/N/HS3/00909,HS3_8
2015/19/N/HS3/00909,HS3_9
2015/19/N/HS4/00325,HS4_1
2015/19/N/HS4/00325,HS4_10
2015/19/N/HS4/00325,HS4_12
2015/19/N/HS4/03365,HS4_2
2015/19/N/HS4/03365,HS4_8
2015/19/N/HS5/00005,HS5_2
2015/19/N/HS5/03314,HS5_4
2015/19/N/HS5/03314,HS5_10
2015/19/N/HS5/03314,HS5_11
2015/19/N/HS6/00791,HS6_1
2015/19/N/HS6/00791,HS6_4
2015/19/N/HS6/00795,HS6_6
2015/19/N/HS6/00795,HS6_1
2015/19/N/HS6/03239,HS6_3
2016/21/N/HS1/03480,HS1_5
2016/21/N/HS1/03480,HS1_8
2016/21/N/HS1/03516,HS1_1
2016/21/N/HS1/03516,HS1_3
2016/21/N/HS1/03516,HS1_8
2016/21/N/HS2/02601,HS2_5
2016/21/N/HS2/02601,HS3_2
2016/21/N/HS2/02601,HS2_3
2016/21/N/HS3/00040,HS3_8
2016/21/N/HS3/00040,HS3_5
2016/21/N/HS3/00047,HS3_8
2016/21/N/HS3/00047,HS3_11
2016/21/N/HS3/00869,HS3_11
2016/21/N/HS3/00869,HS1_10
2016/21/N/HS3/00869,HS2_14
2016/21/N/HS3/00873,HS3_2
2016/21/N/HS3/00873,HS3_5
2016/21/N/HS3/00873,HS2_15
2016/21/N/HS3/02933,HS3_8
2016/21/N/HS3/03170,HS3_8
2016/21/N/HS4/00528,HS4_9
2016/21/N/HS4/00528,HS6_6
2016/21/N/HS4/00528,HS4_16
2016/21/N/HS4/02098,HS4_14
2016/21/N/HS4/02098,HS5_8
2016/21/N/HS5/00009,HS5_5
2016/21/N/HS5/00060,HS5_11
2016/21/N/HS6/02407,HS6_16
2016/21/N/HS6/02407,HS3_11
2016/21/N/HS6/02407,HS6_21
2016/21/N/HS6/02771,HS6_1
2016/21/N/HS6/02771,HS6_5
2016/21/N/HS6/02868,HS6_1
2016/23/N/HS1/00712,HS1_5
2016/23/N/HS1/00712,HS1_14
2016/23/N/HS1/00712,HS1_11
2016/23/N/HS1/02941,HS1_14
2016/23/N/HS2/01164,HS2_8
2016/23/N/HS2/01372,HS2_14
2016/23/N/HS3/00376,HS3_1
2016/23/N/HS3/00376,HS3_3
2016/23/N/HS3/00679,HS3_1
2016/23/N/HS3/00679,HS5_6
2016/23/N/HS3/00679,HS3_3
2016/23/N/HS3/03160,HS3_8
2016/23/N/HS3/03160,ST5_2
2016/23/N/HS3/03160,ST5_19
2016/23/N/HS3/03656,HS3_8
2016/23/N/HS3/03656,HS3_5
2016/23/N/HS4/03416,HS4_14
2016/23/N/HS4/03416,HS4_5
2016/23/N/HS4/03416,HS4_16
2016/23/N/HS4/03839,HS4_10
2016/23/N/HS5/00928,HS1_7
2016/23/N/HS5/00928,HS5_1
2016/23/N/HS5/00928,HS5_4
2016/23/N/HS6/02940,HS6_5
2016/23/N/HS6/02940,HS6_1
2017/25/N/HS1/00353,HS1_10
2017/25/N/HS1/00353,HS1_11
2017/25/N/HS1/00631,HS6_15
2017/25/N/HS1/00631,HS3_5
2017/25/N/HS1/00631,HS1_1
2017/25/N/HS2/00615,HS2_6
2017/25/N/HS2/00615,HS2_7
2017/25/N/HS2/01279,HS2_8
2017/25/N/HS2/01566,HS2_14
2017/25/N/HS2/01566,HS2_12
2017/25/N/HS2/01566,HS2_8
2017/25/N/HS2/02797,HS2_6
2017/25/N/HS2/02797,HS2_7
2017/25/N/HS3/01285,HS3_1
2017/25/N/HS3/01285,HS3_3
2017/25/N/HS4/01214,HS4_8
2017/25/N/HS4/01214,HS4_2
2017/25/N/HS4/01214,HS4_3
2017/25/N/HS4/02209,HS4_1
2017/25/N/HS4/02209,HS4_13
2017/25/N/HS5/00874,HS5_7
2017/25/N/HS5/00944,HS5_1
2017/25/N/HS5/00944,HS6_1
2017/25/N/HS5/00944,HS4_8
2017/25/N/HS5/02946,HS5_1
2017/25/N/HS5/02946,HS5_3
2017/25/N/HS5/02946,HS5_11
2017/25/N/HS6/01164,HS6_1
2017/25/N/HS6/01164,HS6_21
2017/27/N/HS2/00285,HS2_6
2017/27/N/HS2/00285,HS2_7
2017/27/N/HS2/00671,HS2_1
2017/27/N/HS2/00671,HS2_2
2017/27/N/HS2/00672,HS2_13
2017/27/N/HS2/00672,HS2_14
2017/27/N/HS3/00899,HS3_4
2017/27/N/HS3/00899,HS3_9
2017/27/N/HS3/00899,HS3_12
2017/27/N/HS3/01112,HS3_1
2017/27/N/HS3/01112,HS3_2
2017/27/N/HS3/01112,HS3_3
2017/27/N/HS3/01665,HS3_8
2017/27/N/HS4/00951,HS4_2
2017/27/N/HS4/00951,HS4_15
2017/27/N/HS4/01534,HS4_1
2017/27/N/HS4/01663,HS4_8
2017/27/N/HS4/02037,HS4_3
2017/27/N/HS4/02037,HS4_6
2017/27/N/HS4/02037,HS4_1
2017/27/N/HS4/02773,HS4_14
2017/27/N/HS4/02773,HS4_15
2017/27/N/HS5/00423,HS5_1
2017/27/N/HS5/00423,HS5_4
2017/27/N/HS6/02057,HS6_3
2017/27/N/HS6/02057,NZ6_2
2017/27/N/HS6/02057,NZ5_3
2017/27/N/HS6/02079,HS6_3
2017/27/N/HS6/02079,HS6_1
2017/27/N/HS6/02079,HS6_21
2017/27/N/HS6/02666,HS6_3
2017/27/N/HS6/02666,HS6_4
2017/27/N/HS6/02666,NZ4_10
2017/27/N/HS6/02669,HS6_1
2017/27/N/HS6/02669,HS6_5
2017/27/N/HS6/02669,NZ4_10
2018/29/N/HS1/02127,HS5_6
2018/29/N/HS1/02127,HS1_5
2018/29/N/HS1/02863,HS1_3
2018/29/N/HS2/00791,HS2_1
2018/29/N/HS2/00791,HS2_2
2018/29/N/HS2/01377,HS2_6
2018/29/N/HS3/00775,HS3_2
2018/29/N/HS3/00775,HS3_4
2018/29/N/HS3/00775,HS3_3
2018/29/N/HS3/02625,HS3_8
2018/29/N/HS3/02625,HS1_11
2018/29/N/HS3/02625,HS2_8
2018/29/N/HS3/02920,HS3_1
2018/29/N/HS3/02920,HS3_3
2018/29/N/HS3/02920,HS3_2
2018/29/N/HS4/00792,HS4_14
2018/29/N/HS4/00792,HS5_8
2018/29/N/HS4/00792,HS6_14
2018/29/N/HS4/02608,HS4_8
2018/29/N/HS4/02608,HS4_5
2018/29/N/HS4/02608,HS4_2
2018/29/N/HS4/02813,HS4_12
2018/29/N/HS4/02813,HS4_5
2018/29/N/HS5/00105,HS5_2
2018/29/N/HS5/01132,HS5_4
2018/29/N/HS5/01132,HS5_1
2018/29/N/HS5/01132,HS5_2
2018/31/N/HS3/02079,HS3_1
2018/31/N/HS3/02079,HS3_2
2018/31/N/HS3/02079,HS3_11
2018/31/N/HS3/02187,HS3_4
2018/31/N/HS3/02187,HS3_2
2018/31/N/HS3/02187,HS3_1
2018/31/N/HS4/02151,HS4_2
2018/31/N/HS4/02151,HS4_6
2018/31/N/HS4/02151,HS4_16
2018/31/N/HS4/03052,HS4_2
2018/31/N/HS4/03052,HS4_5
2018/31/N/HS4/03052,HS4_14
2018/31/N/HS4/03310,HS4_8
2018/31/N/HS4/03310,HS4_10
2018/31/N/HS4/03310,HS4_16
2018/31/N/HS4/03479,HS6_8
2018/31/N/HS4/03479,HS6_20
2018/31/N/HS4/03479,HS4_14
2018/31/N/HS5/01999,HS5_1
2018/31/N/HS5/01999,HS5_2
2018/31/N/HS5/01999,HS5_10
2018/31/N/HS5/02255,HS5_3
2018/31/N/HS5/02255,HS5_2
2018/31/N/HS5/02781,HS5_9
2018/31/N/HS5/03164,HS5_1
2018/31/N/HS5/03164,HS5_9
2018/31/N/HS5/03823,HS5_9
2018/31/N/HS5/03823,HS6_19
2018/31/N/HS5/03823,HS5_2
2018/31/N/HS6/00245,HS6_1
2018/31/N/HS6/03962,HS6_1
2018/31/N/HS6/03962,HS6_5
2011/01/N/HS2/01820,HS2_3
2011/01/N/HS6/02279,HS3_2
2011/01/N/HS6/02279,HS6_14
2011/01/N/HS6/03139,HS6_6
2011/01/N/HS6/03139,HS6_1
2011/01/N/HS4/04414,HS4_8
2011/01/N/HS4/04418,HS4_8
2011/01/N/HS4/06135,HS4_2
2011/01/N/HS4/06135,HS4_5
2011/01/N/HS4/01386,HS4_1
2011/01/N/HS4/01386,HS4_3
2011/01/N/HS6/04050,HS1_6
2011/01/N/HS6/04050,HS2_6
2011/01/N/HS2/03403,HS2_9
2011/01/N/HS1/04593,HS1_1
2011/01/N/HS6/00690,HS6_1
2011/01/N/HS6/00690,HS6_2
2011/01/N/HS6/04285,HS6_2
2011/01/N/HS6/04285,HS6_1
2011/01/N/HS6/00396,HS6_3
2011/01/N/HS5/01027,HS5_9
2011/01/N/HS4/03077,HS4_1
2011/01/N/HS4/03077,HS4_13
2011/01/N/HS4/03077,HS5_8
2011/01/N/HS2/02108,HS2_1
2011/01/N/HS2/02108,HS2_3
2011/01/N/HS2/03256,HS2_14
2011/01/N/HS2/03256,HS2_2
2011/01/N/HS3/00625,HS3_1
2011/01/N/HS3/00625,HS3_8
2011/01/N/HS3/00625,HS2_1
2011/01/N/HS2/03305,HS2_1
2011/01/N/HS2/03305,HS2_2
2011/01/N/HS2/03305,HS2_3
2011/01/N/HS4/07386,HS4_7
2011/01/N/HS4/07386,ST1_18
2011/01/N/HS4/07386,HS4_8
2011/01/N/HS3/02697,HS3_2
2011/01/N/HS3/02697,HS3_1
2011/01/N/HS2/03885,HS2_1
2011/01/N/HS2/03885,HS2_3
2011/01/N/HS2/03885,HS3_1
2011/01/N/HS4/01338,HS4_8
2011/01/N/HS4/01338,HS4_9
2011/01/N/HS4/01338,HS4_2
2011/01/N/HS3/01007,HS1_9
2011/01/N/HS5/01419,HS5_9
2011/01/N/HS2/04202,HS2_8
2011/01/N/HS4/05605,HS4_5
2011/01/N/HS4/05605,HS4_2
2011/01/N/HS4/05605,HS4_1
2011/01/N/HS4/07595,HS4_1
2011/01/N/HS4/07595,HS4_2
2011/01/N/HS4/07595,HS4_5
2011/01/N/HS6/02221,HS6_1
2011/01/N/HS4/01309,HS4_13
2011/01/N/HS4/01309,HS4_8
2011/01/N/HS4/01309,HS4_5
2011/01/N/HS4/04977,HS4_15
2011/01/N/HS6/05014,HS6_16
2011/01/N/HS6/05014,HS6_14
2011/03/N/HS1/00469,HS1_7
2011/03/N/HS1/00469,HS1_16
2011/03/N/HS1/01694,HS1_14
2011/03/N/HS1/01703,HS1_6
2011/03/N/HS1/01703,HS2_11
2011/03/N/HS1/01703,HS6_1
2011/03/N/HS1/01704,HS1_5
2011/03/N/HS1/01704,HS1_8
2011/03/N/HS1/04591,HS1_3
2011/03/N/HS1/04591,HS1_6
2011/03/N/HS1/04591,HS1_16
2011/03/N/HS2/00853,HS2_11
2011/03/N/HS2/01115,HS2_2
2011/03/N/HS2/01115,HS2_1
2011/03/N/HS3/00925,HS3_8
2011/03/N/HS4/03145,HS4_13
2011/03/N/HS4/03145,HS4_14
2011/03/N/HS4/03145,HS6_20
2011/03/N/HS4/03888,HS4_8
2011/03/N/HS4/03888,HS4_15
2011/03/N/HS5/03833,HS5_8
2011/03/N/HS5/03833,HS5_7
2011/03/N/HS6/02798,HS6_1
2011/03/N/HS6/02798,HS6_5
2011/03/N/HS6/02798,HS6_3
2011/03/N/HS6/03095,HS6_1
2011/03/N/HS6/03224,HS6_18
2011/03/N/HS6/03267,HS6_19
2011/03/N/HS6/05153,HS6_11
2012/05/N/HS2/00331,HS2_1
2012/05/N/HS2/00331,HS1_7
2012/05/N/HS2/00331,HS5_1
2012/05/N/HS2/01151,HS2_8
2012/05/N/HS2/02639,HS2_5
2012/05/N/HS2/02639,HS2_6
2012/05/N/HS2/02691,HS2_2
2012/05/N/HS2/02691,HS2_14
2012/05/N/HS2/03112,HS2_4
2012/05/N/HS2/03145,HS2_3
2012/05/N/HS2/03145,HS2_1
2012/05/N/HS2/03145,HS3_1
2012/05/N/HS3/00968,HS3_1
2012/05/N/HS3/00968,HS3_3
2012/05/N/HS3/01391,HS3_8
2012/05/N/HS3/01391,HS3_9
2012/05/N/HS3/01533,HS3_8
2012/05/N/HS3/01636,HS3_13
2012/05/N/HS3/01636,HS3_5
2012/05/N/HS3/01636,HS2_11
2012/05/N/HS3/01642,HS3_1
2012/05/N/HS3/01642,HS3_3
2012/05/N/HS3/01733,HS3_8
2012/05/N/HS3/01953,HS3_1
2012/05/N/HS3/01953,HS3_2
2012/05/N/HS4/00191,HS4_12
2012/05/N/HS4/00191,HS5_7
2012/05/N/HS4/00191,HS4_11
2012/05/N/HS4/00209,HS4_1
2012/05/N/HS4/00209,HS4_3
2012/05/N/HS4/00654,HS4_3
2012/05/N/HS5/01589,HS5_1
2012/05/N/HS5/01589,HS5_3
2012/05/N/HS5/01589,HS5_5
2012/05/N/HS5/02418,HS5_7
2012/05/N/HS5/02418,HS5_3
2012/05/N/HS5/02557,HS5_2
2012/07/N/HS2/00963,HS2_6
2012/07/N/HS2/00963,HS2_5
2012/07/N/HS2/01249,HS1_11
2012/07/N/HS2/01249,HS2_2
2012/07/N/HS2/01249,HS2_1
2012/07/N/HS2/02747,HS2_1
2012/07/N/HS3/00864,HS3_2
2012/07/N/HS3/00864,HS3_11
2012/07/N/HS3/00876,HS3_2
2012/07/N/HS3/00876,HS4_4
2012/07/N/HS3/00876,HS3_13
2012/07/N/HS3/04134,HS3_1
2012/07/N/HS4/00269,HS4_7
2012/07/N/HS4/00269,HS4_8
2012/07/N/HS5/00991,HS5_5
2012/07/N/HS5/01003,HS5_2
2012/07/N/HS5/01017,HS5_1
2012/07/N/HS5/01017,HS5_6
2012/07/N/HS5/01705,HS5_3
2012/07/N/HS5/01730,HS5_9
2012/07/N/HS6/00415,HS6_1
2012/07/N/HS6/00415,HS6_4
2012/07/N/HS6/00415,HS2_6
2012/07/N/HS6/00440,HS6_16
2012/07/N/HS6/00469,HS6_16
2012/07/N/HS6/00469,HS6_13
2012/07/N/HS6/00469,HS6_21
2012/07/N/HS6/01963,HS6_14
2012/07/N/HS6/01963,HS6_18
2012/07/N/HS6/02252,HS6_6
2012/07/N/HS6/02547,HS6_2
2012/07/N/HS6/02547,HS6_6
2013/09/N/HS6/03020,HS6_1
2013/09/N/HS4/03618,HS4_4
2013/09/N/HS4/03618,HS4_3
2013/09/N/HS4/03618,HS4_13
2013/09/N/HS3/02011,HS3_11
2013/09/N/HS3/02011,HS2_14
2013/11/N/HS3/04583,HS5_1
2013/11/N/HS3/04583,HS3_2
2013/11/N/HS3/04583,HS3_5
2013/11/N/HS4/02427,HS4_1
2013/11/N/HS4/02427,HS4_2
2013/11/N/HS4/02427,HS4_3
2014/13/N/HS2/03022,HS2_1
2014/13/N/HS2/03022,HS2_2
2013/09/N/HS2/02250,HS2_6
2013/09/N/HS6/00422,HS6_13
2013/09/N/HS6/00422,HS6_15
2013/09/N/HS6/00422,HS6_16
2013/09/N/HS1/01993,HS1_1
2013/09/N/HS5/00674,HS5_1
2013/09/N/HS5/00674,HS5_4
2013/09/N/HS1/00721,HS1_7
2013/09/N/HS1/00721,HS1_2
2013/09/N/HS1/00721,HS1_3
2013/11/N/HS2/03573,HS3_5
2013/11/N/HS2/03573,HS2_2
2013/11/N/HS2/03573,HS2_14
2013/09/N/HS1/02858,HS1_5
2013/09/N/HS1/02858,HS1_1
2013/09/N/HS1/02858,HS6_12
2013/09/N/HS2/02157,HS2_12
2013/09/N/HS2/02252,HS2_2
2013/09/N/HS2/02252,HS2_14
2013/09/N/HS2/02319,HS2_2
2013/09/N/HS3/01045,HS3_11
2013/09/N/HS3/01092,HS3_8
2013/09/N/HS3/01092,HS3_13
2013/09/N/HS3/02108,HS2_12
2013/09/N/HS3/02108,HS2_14
2013/09/N/HS3/02108,HS3_11
2013/09/N/HS3/02190,HS2_8
2013/09/N/HS3/02190,HS2_15
2013/09/N/HS3/02190,HS3_5
2013/09/N/HS3/02199,HS3_1
2013/09/N/HS3/02199,HS3_11
2013/09/N/HS3/02199,HS3_9
2013/09/N/HS3/02383,HS3_10
2013/09/N/HS3/02383,HS2_5
2013/09/N/HS3/02383,HS3_1
2013/09/N/HS4/03751,HS4_3
2013/09/N/HS4/03853,HS4_6
2013/09/N/HS4/03853,HS4_1
2013/09/N/HS4/03853,HS4_3
2013/09/N/HS5/00065,HS6_15
2013/09/N/HS5/00065,HS5_6
2013/09/N/HS5/00065,HS5_7
2013/09/N/HS5/04268,HS5_4
2013/09/N/HS5/04268,HS5_2
2013/09/N/HS5/04309,HS5_5
2013/09/N/HS6/02835,HS6_1
2013/09/N/HS6/02835,HS6_5
2013/09/N/HS6/02877,HS6_1
2013/09/N/HS6/02877,HS6_5
2013/09/N/HS6/02877,NZ4_10
2013/09/N/HS6/02941,HS6_2
2013/09/N/HS6/02941,HS6_1
2013/09/N/HS6/03434,HS6_1
2013/11/N/HS2/03296,HS3_5
2013/11/N/HS2/03296,HS2_8
2013/11/N/HS2/03296,HS2_14
2013/11/N/HS4/03144,HS4_4
2013/11/N/HS4/03144,HS4_3
2014/13/N/HS6/03770,HS6_14
2014/13/N/HS6/03770,HS6_13
2014/13/N/HS6/03770,HS6_19
2014/13/N/HS3/04588,HS3_9
2014/13/N/HS3/04588,HS3_8
2014/13/N/HS3/04588,ST4_3
2014/13/N/HS4/03625,HS4_6
2014/13/N/HS4/03625,HS4_10
2014/13/N/HS4/03625,HS4_5
2013/11/N/HS5/04210,HS5_7
2014/15/N/HS1/02447,HS1_4
2014/15/N/HS1/02447,NZ8_1
2013/11/N/HS5/04106,HS5_11
2014/13/N/HS3/04533,HS3_1
2014/13/N/HS3/04533,HS3_3
2014/13/N/HS3/04533,HS3_4
2014/13/N/HS3/04616,HS3_10
2014/13/N/HS3/04616,HS2_3
2014/13/N/HS3/04616,HS3_1
2013/11/N/HS4/03194,HS4_3
2013/11/N/HS4/03194,HS4_5
2013/11/N/HS4/03194,HS4_12
2014/13/N/HS6/02613,HS6_3
2014/13/N/HS6/02613,HS6_5
2013/11/N/HS3/04861,HS3_8
2014/15/N/HS2/03913,HS2_2
2014/15/N/HS2/03913,HS2_1
2013/11/N/HS4/03210,HS4_8
2013/11/N/HS4/03210,HS4_13
2013/11/N/HS2/03555,HS2_1
2013/11/N/HS2/03555,HS2_2
2013/11/N/HS2/03555,HS2_3
2013/11/N/HS6/01786,HS6_1
2013/11/N/HS6/01786,NZ4_10
2014/13/N/HS6/02963,HS6_1
2014/13/N/HS6/02963,NZ4_7
2014/13/N/HS6/02963,HS1_6
2015/17/N/HS3/01279,HS3_8
2014/15/N/HS5/01852,HS5_1
2014/15/N/HS5/01852,HS5_2
2014/15/N/HS5/01852,HS5_4
2013/11/N/HS1/04776,HS1_2
2013/11/N/HS1/04776,HS1_6
2013/11/N/HS2/03302,HS2_2
2013/11/N/HS2/03313,HS2_8
2013/11/N/HS3/04734,HS3_1
2013/11/N/HS3/04734,HS5_1
2013/11/N/HS3/04734,HS1_16
2013/11/N/HS4/03179,HS4_9
2013/11/N/HS4/03237,HS4_12
2013/11/N/HS4/03237,HS4_8
2013/11/N/HS5/03999,HS5_5
2013/11/N/HS5/04238,HS5_4
2013/11/N/HS6/01149,HS6_7
2013/11/N/HS6/01339,HS6_6
2013/11/N/HS6/01339,HS6_2
2015/17/N/HS4/00206,HS4_3
2015/17/N/HS4/00206,HS4_6
2015/17/N/HS4/00206,HS4_8
2015/17/N/HS3/00882,HS3_4
2015/17/N/HS3/00882,HS3_5
2015/17/N/HS3/00882,HS3_3
2014/15/N/HS5/01861,HS5_1
2014/15/N/HS5/01861,HS1_7
2014/15/N/HS5/01861,ST6_7
2015/17/N/HS3/00163,HS3_8
2015/17/N/HS3/00163,HS3_4
2016/21/N/HS6/02965,HS6_1
2016/21/N/HS6/02965,HS6_4
2016/21/N/HS6/02965,HS2_6
2014/15/N/HS3/01490,HS3_11
2014/13/N/HS1/02048,ST1_18
2014/13/N/HS1/02048,HS1_3
2014/13/N/HS1/02048,HS1_6
2014/13/N/HS2/02757,HS2_1
2014/13/N/HS2/02757,HS2_8
2014/13/N/HS2/02813,HS2_2
2014/13/N/HS2/02813,HS3_5
2014/13/N/HS2/02813,HS1_1
2014/13/N/HS3/04554,HS6_15
2014/13/N/HS3/04554,HS3_11
2014/13/N/HS4/02061,HS4_1
2014/13/N/HS4/02061,HS4_5
2014/13/N/HS4/02061,HS4_3
2014/13/N/HS4/03413,HS4_13
2014/13/N/HS6/02686,HS6_21
2014/13/N/HS6/02686,HS6_14
2014/13/N/HS6/04113,HS6_17
2014/13/N/HS6/04113,HS6_19
2014/13/N/HS6/04113,HS6_11
2014/15/N/HS1/02431,HS1_1
2014/15/N/HS1/02431,HS1_5
2014/15/N/HS2/03867,HS2_7
2014/15/N/HS2/03867,HS2_6
2014/15/N/HS3/01272,HS3_8
2014/15/N/HS3/01272,NZ2_1
2014/15/N/HS3/01776,HS3_8
2014/15/N/HS3/01776,HS2_8
2014/15/N/HS3/01776,HS2_9
2014/15/N/HS4/01340,HS4_6
2014/15/N/HS4/01340,HS4_10
2014/15/N/HS4/01439,HS4_15
2014/15/N/HS5/02686,HS5_4
2014/15/N/HS6/04184,HS6_1
2014/15/N/HS6/04184,HS6_5
2014/15/N/HS6/04184,NZ4_10
2014/15/N/HS6/04214,HS6_1
2015/17/N/HS2/03160,HS2_6
2015/17/N/HS2/03160,HS2_7
2015/17/N/HS2/03160,HS6_1
2015/17/N/HS3/00829,HS3_1
2015/17/N/HS3/02862,HS3_9
2015/17/N/HS3/02862,HS3_8
2015/17/N/HS4/01528,HS4_13
2015/17/N/HS4/02921,HS4_6
2015/17/N/HS4/02921,HS4_13
2015/17/N/HS4/02921,HS4_3
2015/17/N/HS5/00445,HS5_5
2015/17/N/HS5/00478,HS5_5
2015/17/N/HS6/02770,HS6_1
2015/17/N/HS6/02994,HS6_4
2015/17/N/HS6/03549,HS6_1
2015/17/N/HS6/03549,NZ4_10
2015/19/N/HS2/03400,HS2_6
2015/19/N/HS2/03400,HS2_7
2015/19/N/HS3/00880,HS3_8
2015/19/N/HS3/00880,HS3_12
2015/19/N/HS3/00882,HS3_1
2015/19/N/HS3/00882,HS3_2
2015/19/N/HS3/00886,HS3_8
2015/19/N/HS3/00886,HS3_2
2015/19/N/HS3/00886,HS3_9
2015/19/N/HS5/00503,HS5_5
2015/19/N/HS5/01227,HS6_15
2015/19/N/HS5/01227,HS5_9
2015/19/N/HS5/01227,HS6_17
2015/19/N/HS6/00767,HS6_1
2015/19/N/HS6/00767,HS6_2
